Revenue,Costs,a d'e,MEMBERS,COUPE,Cond,Cafe
1816.83831,901.92337,3.17,6337,yes,poor,kiosk
2092.12070,593.06456,4.27,4935,no,satisfactory,bar
1649.87070,904.19411,6.36,4335,no,satisfactory,machine
2094.29425,744.31604,4.83,4631,no,satisfactory,bar
975.78105,1027.37237,1.39,3488,no,poor,bar
3727.63271,3926.84443,4.54,1894,no,poor,machine
2285.14233,2058.98368,4.59,4177,no,excellent,kiosk
2190.90992,3170.32814,1.72,2617,no,satisfactory,bar
1764.77919,2689.42233,7.04,1367,no,poor,kiosk
1811.31139,1366.04660,5.74,4816,yes,satisfactory,machine
3168.67089,4790.20486,1.78,3758,no,satisfactory,kiosk
676.52635,700.27911,4.75,5835,no,poor,machine
790.90340,1079.32623,6.5,837,no,poor,kiosk
2006.84605,1299.56832,4.28,2545,yes,satisfactory,bar
1271.90277,427.76672,2.9,1817,no,satisfactory,bar
11004.74967,13405.27007,3.54,2938,no,excellent,kiosk
345.38317,123.80006,3.54,1040,no,poor,kiosk
2611.64406,1738.66094,4.29,2915,no,excellent,bar
1718.53668,2059.37848,4.73,5630,no,excellent,machine
970.61019,1432.49888,1.17,4800,no,satisfactory,kiosk
2206.87234,1118.16448,1.48,3869,yes,poor,bar
2365.02483,3777.45356,4.64,1562,no,excellent,bar
2442.00980,2895.87799,4.96,2383,no,satisfactory,bar
7197.22594,5322.86593,3.12,2998,no,satisfactory,bar
3100.97778,3724.19135,1.87,4086,no,excellent,machine
6238.76162,4241.89300,3.11,3989,no,satisfactory,machine
1397.07751,616.33690,5.82,5017,no,satisfactory,kiosk
949.21670,299.56661,3.81,2402,no,poor,bar
981.52638,1491.35207,2.3,3749,no,poor,bar
5181.88034,4443.11986,1.34,5657,no,excellent,bar
1329.72652,251.30362,3.26,1847,yes,satisfactory,kiosk
3729.64285,4557.02375,3.8,1984,no,poor,bar
5657.63897,2651.97802,5.75,4375,yes,poor,bar
5289.30965,2172.88573,3.2,6112,yes,excellent,machine
4181.03933,2346.40965,2.3,2365,yes,satisfactory,kiosk
6739.28635,6669.15314,5.29,4422,no,excellent,kiosk
1874.12391,747.72197,3.78,5079,no,poor,bar
1273.26316,540.58794,1.43,5475,no,excellent,kiosk
1460.02387,1114.65220,3.43,3728,no,poor,kiosk
3924.05486,1230.42825,4.24,5974,no,poor,kiosk
770.99828,1301.64376,3.07,3751,yes,poor,machine
3178.29011,717.57435,1.43,4594,no,excellent,kiosk
3772.81541,2624.85522,6.64,831,no,satisfactory,machine
3293.95710,3451.60741,3.19,1722,no,satisfactory,bar
3444.08255,671.51757,5.13,5655,yes,satisfactory,kiosk
3463.08232,4785.23043,4.25,3518,no,excellent,machine
5141.97102,1197.64381,2.27,1032,yes,satisfactory,kiosk
7238.39460,6698.00394,4.21,4346,yes,excellent,bar
3884.69040,1986.30089,2.27,2456,no,satisfactory,bar
2157.08310,2045.50960,2.2,4287,no,excellent,bar
3665.79584,1778.16865,2.21,2538,yes,poor,bar
9571.59005,6735.24736,3.85,5977,no,excellent,kiosk
617.77472,709.11346,3.55,3506,no,poor,bar
4421.81919,3062.64617,2.19,2590,yes,excellent,machine
1654.04959,1118.68927,4.54,6643,no,satisfactory,kiosk
1699.54373,1274.79416,1.67,2438,no,excellent,kiosk
4739.79669,4693.90452,4.44,3732,no,excellent,kiosk
2150.17213,3435.64056,2.67,1558,no,poor,machine
3335.25653,5972.57015,2.04,2731,no,satisfactory,kiosk
1805.39665,1953.72647,1.58,1340,no,satisfactory,machine
2247.24973,3472.91784,3.5,3844,yes,excellent,kiosk
2284.34324,3550.56883,1.17,1635,no,poor,kiosk
1854.52635,240.82306,3.89,3114,yes,excellent,bar
1655.36549,1624.80349,2.84,3250,no,excellent,machine
2587.30625,4152.82550,3.07,2934,yes,poor,machine
2286.22223,2240.19098,4.62,3945,no,satisfactory,kiosk
5896.30972,6583.17866,1.23,1956,no,satisfactory,kiosk
2885.05090,2247.75291,1.64,886,no,poor,kiosk
1184.18675,819.77011,2.8,2622,no,poor,bar
8356.29825,8568.22177,2.6,1086,no,satisfactory,kiosk
2232.01854,2078.57180,4.97,7030,yes,satisfactory,machine
10264.43824,7256.59894,3.8,5464,no,excellent,machine
3088.95696,2895.96588,2.38,3996,yes,satisfactory,kiosk
1393.84654,1134.72536,4.28,5069,no,poor,machine
3727.08506,5549.85083,3.54,2907,no,satisfactory,machine
3391.19784,1051.61399,2.81,2343,yes,poor,kiosk
9232.43162,3122.66623,1.7,2670,no,satisfactory,kiosk
5490.05031,625.15339,2.13,2801,yes,satisfactory,bar
8327.89322,6623.79767,2.31,6174,no,excellent,machine
4153.94587,4035.27252,3.24,5714,yes,excellent,bar
4594.11785,4320.25382,4.21,4661,yes,excellent,bar
2145.54999,2398.07003,1.31,1056,no,satisfactory,kiosk
372.30351,550.60772,4.09,2658,no,satisfactory,kiosk
1001.02081,1460.36531,4.26,2636,yes,satisfactory,kiosk
5907.64803,3069.19293,2.32,5007,yes,excellent,bar
4759.14722,3354.07248,4.47,2310,no,excellent,kiosk
780.17420,962.67770,3.11,3212,yes,poor,machine
3471.83349,3070.77955,3.2,2857,yes,poor,bar
1413.74561,2316.47784,1.71,2244,no,poor,kiosk
8078.74801,12995.90852,4.26,2397,no,satisfactory,machine
6714.77049,6173.47261,1.23,3125,yes,excellent,bar
1463.75168,1390.28858,5.61,2288,no,poor,bar
1638.42174,1429.62897,5.41,3179,no,excellent,machine
3072.16861,5174.00974,3.29,4429,no,excellent,machine
2265.97759,1890.51894,4.36,3236,yes,satisfactory,kiosk
1294.63538,2084.41072,2.32,3201,no,satisfactory,kiosk
1412.89995,131.20773,3.23,5776,no,poor,bar
2073.02024,2320.79598,4.45,3295,no,satisfactory,machine
5922.61436,5645.67642,1.94,3072,no,excellent,machine
4285.18915,4951.97969,1.92,4573,no,poor,bar
2110.36038,2610.58399,1.33,2774,no,excellent,kiosk
899.67518,190.16086,5.71,3680,no,poor,machine
3089.45942,2275.68908,4.05,1792,yes,excellent,bar
851.23301,572.16300,5.38,3477,yes,satisfactory,bar
1049.10085,498.58718,5.07,5265,no,poor,bar
7283.20339,6837.54363,3.49,3986,yes,excellent,machine
988.46364,661.19324,1.48,2951,yes,excellent,bar
4384.32699,6071.66539,4.24,1206,no,satisfactory,kiosk
4935.86751,7737.92653,1.22,1700,no,poor,machine
2833.50054,1143.15004,4.63,4041,no,satisfactory,machine
6628.57325,9296.83527,6.3,2726,yes,satisfactory,kiosk
2596.43043,2000.56267,2.95,2954,no,poor,bar
3208.68112,2395.23282,5.17,3235,no,excellent,machine
6415.30343,3223.73574,5.62,4583,no,poor,bar
2554.89933,2403.71015,4.75,3836,yes,poor,machine
1231.34459,428.61801,5.58,4390,no,satisfactory,bar
4597.68144,4045.07441,3.77,2281,yes,excellent,bar
2236.70217,179.27949,4.98,4217,no,satisfactory,bar
5250.34885,2013.36557,4.96,3737,no,excellent,bar
1877.89744,863.98194,3.91,3006,no,excellent,bar
1142.72826,1029.41954,1.95,3601,no,poor,machine
6072.27228,4701.02851,4.9,4319,no,poor,bar
1267.63195,1163.49773,4.62,1930,no,satisfactory,machine
2689.98586,3472.51928,1.44,1422,no,poor,kiosk
3439.56544,5195.65631,2.74,3499,no,poor,bar
5867.73321,9076.95597,2.6,984,no,satisfactory,machine
2262.51567,431.06877,3.99,1098,yes,excellent,machine
8591.00999,7361.42665,1.83,2897,no,excellent,kiosk
2331.59865,1182.98665,1.99,7078,no,satisfactory,machine
2973.64689,3591.07879,5.53,1232,no,poor,machine
5394.41350,6505.83854,3.61,1953,no,satisfactory,machine
1451.17267,1798.31033,6.42,1470,no,excellent,machine
1246.96979,500.82013,4.24,3209,no,satisfactory,kiosk
5022.39751,4312.12352,3.81,3905,no,satisfactory,machine
1407.79855,1254.58508,3.94,5176,no,satisfactory,kiosk
309.31704,316.85704,1.67,2547,no,excellent,bar
4215.93208,5452.97955,2.01,3679,no,poor,kiosk
421.32060,381.13364,4.92,7458,no,satisfactory,bar
5494.61573,8476.27722,4.3,2062,no,excellent,machine
2311.44269,2025.85237,5.8,6732,no,satisfactory,bar
4246.62401,2651.63526,4.99,5945,no,satisfactory,bar
2788.95088,3690.09216,5.77,4749,no,satisfactory,bar
5192.09141,6089.04384,4.06,3839,no,satisfactory,kiosk
615.93646,886.14822,3.37,1852,no,poor,kiosk
1748.50671,2635.75291,3.96,1087,no,poor,bar
5505.87099,4091.89220,2.07,3557,yes,satisfactory,machine
3642.41115,5491.79211,4.18,4954,yes,excellent,machine
4905.27871,6708.53365,3.87,2650,no,poor,kiosk
1256.08494,1517.99702,4.48,4381,no,poor,bar
1411.40902,272.76213,4.04,3930,yes,satisfactory,kiosk
2549.91579,3895.90532,3.33,2571,no,satisfactory,machine
3703.88303,3857.17008,2.64,3221,no,excellent,kiosk
440.43324,635.86622,1.65,1044,yes,poor,bar
1135.36181,621.52659,4.81,872,yes,satisfactory,machine
3592.34589,4549.89162,5.88,4424,no,satisfactory,kiosk
5153.15870,5114.33552,1.81,3345,no,satisfactory,machine
3957.89843,3164.96703,3.8,2792,yes,excellent,bar
11738.93225,11298.66573,3.16,4541,no,excellent,kiosk
1330.19874,2044.84098,2.75,1809,no,poor,machine
1706.92609,399.42321,6.46,5302,no,excellent,machine
7178.01235,6021.43259,4.13,1703,no,excellent,bar
1748.00658,2286.12208,1.95,2465,no,satisfactory,kiosk
3811.27684,1674.32407,5.9,2938,yes,poor,kiosk
189.80825,268.88508,2.72,6558,no,poor,machine
4628.23565,6256.26457,3.4,5159,no,excellent,machine
5323.51937,3149.57981,2.58,5199,yes,excellent,bar
1433.43548,1076.96813,1.1,2456,yes,excellent,kiosk
2226.54454,3668.49609,2.92,4993,no,satisfactory,kiosk
1004.15915,757.90838,2.28,2469,yes,excellent,bar
4850.39389,3498.22749,4.66,3240,no,excellent,kiosk
3069.56616,924.93315,1.16,1253,yes,poor,bar
2535.13267,1438.40570,3.23,3399,yes,excellent,kiosk
1535.07858,1157.23731,5.49,2866,no,satisfactory,kiosk
577.95274,509.86669,2.76,3211,no,satisfactory,bar
2336.56113,753.47572,3.8,1736,yes,excellent,bar
1783.29361,2616.90671,2.76,3917,no,excellent,machine
1029.30573,1480.85323,1.73,4714,no,excellent,machine
1010.73572,818.40545,4.55,5771,no,satisfactory,kiosk
6742.86220,6735.99796,2.1,4058,yes,poor,bar
989.74660,266.35086,4.36,3493,no,poor,kiosk
3334.38438,5645.27006,1.32,4000,no,poor,machine
2985.95577,2468.42945,1.44,3046,yes,poor,machine
4737.38953,8921.37052,3.84,3863,no,satisfactory,bar
530.93671,691.28771,3.36,1339,no,satisfactory,machine
1125.60231,1924.93886,3.47,4259,no,poor,machine
2508.58258,2155.11183,3.72,6412,no,poor,kiosk
790.63082,325.23659,3.79,2010,no,poor,kiosk
1989.55647,2950.29471,3.03,2146,no,satisfactory,bar
5258.44432,5216.95367,3.33,2764,yes,satisfactory,kiosk
4934.92575,3286.00288,4.6,2813,no,satisfactory,machine
2854.48025,1171.22229,7,2583,no,satisfactory,kiosk
629.04741,377.88586,4.39,2567,no,satisfactory,bar
6137.86163,6536.35012,1.66,3859,no,excellent,machine
1310.29666,2249.25046,4.7,3086,no,excellent,bar
1328.03984,2178.66221,5.48,3268,no,satisfactory,kiosk
821.43656,712.88736,4.01,2113,yes,poor,kiosk
415.43009,232.34088,1.27,5061,no,poor,bar
2767.91309,4239.54601,6.75,4115,no,satisfactory,kiosk
925.51362,506.39573,2.75,2197,yes,excellent,kiosk
763.67020,1220.93317,2.52,6298,no,satisfactory,machine
3173.01283,4178.63201,1.14,3705,no,excellent,machine
1978.85801,1116.39527,2.7,3336,yes,poor,kiosk
1036.05228,671.40488,1.14,3208,yes,satisfactory,kiosk
2197.77187,1776.80908,2.06,1315,yes,satisfactory,bar
3238.92700,347.14242,5.68,5987,yes,satisfactory,machine
5607.72178,1387.36029,4.36,2086,no,satisfactory,bar
7656.34670,10121.61620,2.12,1399,no,excellent,kiosk
4508.60572,3876.44813,2.43,2831,no,excellent,bar
3296.20419,4791.70720,3.03,1361,no,excellent,kiosk
4120.99555,4329.70999,2.85,1155,yes,excellent,kiosk
3935.02540,6800.51327,7.09,4515,no,excellent,bar
1197.27793,2042.62028,3.61,3584,no,poor,kiosk
2185.66443,2886.38801,1.86,6248,no,excellent,kiosk
1303.97549,695.45828,2.97,5731,yes,excellent,bar
1752.89339,1922.26864,1.26,4086,no,poor,machine
2008.15309,889.34041,4.18,1529,yes,excellent,machine
3152.83570,4846.88303,1.9,2423,no,excellent,bar
4881.41691,9538.28616,2.87,2364,no,poor,kiosk
1833.45528,1255.60662,4.08,2325,no,excellent,kiosk
1001.80591,1379.89097,5.09,2757,no,excellent,machine
1921.67471,2271.27051,2.74,6571,no,excellent,machine
5471.26658,4344.76954,3.78,2311,yes,satisfactory,bar
1414.36801,386.68202,2.71,2602,no,poor,bar
3399.21750,3429.82242,1.67,2799,no,excellent,kiosk
6847.88063,6409.83768,1.97,1781,yes,satisfactory,machine
2022.50226,3171.78395,3.09,2940,yes,satisfactory,kiosk
500.92265,871.51228,4.39,4115,yes,poor,kiosk
494.94219,178.79421,3.84,5452,no,satisfactory,kiosk
2340.81626,1739.24348,3.23,5992,no,satisfactory,kiosk
2919.23425,959.49459,6.73,4338,yes,excellent,bar
7839.02924,6216.90829,4.52,3450,yes,satisfactory,machine
3434.07569,3447.54274,5.51,1250,no,poor,kiosk
3331.82342,2491.34115,1.19,2691,no,excellent,machine
1769.08242,877.96900,2.76,4776,no,excellent,kiosk
5509.88481,6784.40433,4.91,2378,no,poor,machine
4696.73823,3199.74660,2.98,7258,no,satisfactory,machine
3911.40359,4145.86528,2.77,2801,no,poor,bar
2243.06008,3968.57232,4.45,1199,no,satisfactory,kiosk
3284.22065,2317.40907,2.35,4176,no,satisfactory,machine
2401.04394,1721.80930,2.02,1979,no,satisfactory,kiosk
2529.07447,2029.20606,3.12,5914,no,satisfactory,machine
1740.56686,1086.09688,2.49,3163,no,excellent,bar
1580.89374,1094.93281,2.09,6632,yes,excellent,machine
677.46511,126.54580,4.42,4702,no,poor,kiosk
4199.08613,5985.81655,3.58,3540,no,satisfactory,bar
5124.64062,5124.55209,3.59,3911,no,excellent,bar
2023.83855,509.11814,3.75,5310,yes,excellent,machine
1513.82888,915.54136,3.59,4016,yes,excellent,bar
2299.34059,402.84677,2.49,6465,yes,satisfactory,machine
6142.47985,6103.68421,3.43,2817,yes,satisfactory,bar
1644.17278,1151.99528,3.81,1933,yes,excellent,bar
1494.68982,1165.94463,6.91,2787,no,poor,kiosk
1663.20422,2725.15276,5.45,2819,no,excellent,kiosk
1263.69637,1096.68718,3.56,3393,no,satisfactory,kiosk
6465.35497,2922.18946,5.98,6887,no,excellent,kiosk
2521.81954,1918.60099,1.16,3660,no,excellent,machine
5618.94626,4919.70658,4.17,5127,no,poor,kiosk
7527.75545,6593.73010,1.48,4979,no,excellent,bar
2321.67688,2274.74564,3.07,3614,no,satisfactory,kiosk
6952.24952,7495.63204,2.43,2815,no,excellent,bar
2449.53243,2206.23397,3.77,3319,no,satisfactory,kiosk
1289.99409,1043.95042,5.83,6111,no,satisfactory,machine
1128.26722,1618.62805,3,2836,no,satisfactory,machine
2799.72914,376.29361,2.73,4608,no,poor,kiosk
2706.61640,1051.99334,1.39,3704,no,poor,bar
2519.86740,3285.39222,3.75,4774,no,satisfactory,machine
1629.09395,1302.04498,4.42,3631,no,satisfactory,kiosk
1004.00286,1825.69652,2.64,1534,no,satisfactory,kiosk
2438.78091,3997.86359,1.23,3085,yes,satisfactory,bar
617.37273,215.88306,2.87,1737,no,excellent,machine
2427.83322,2569.51204,2.09,3397,no,poor,machine
1195.44926,1555.18439,1.82,2710,no,satisfactory,machine
1887.61519,2112.11777,4.3,5266,no,satisfactory,bar
4058.86853,2527.73035,4.25,4334,yes,satisfactory,machine
875.03925,1595.93463,4.65,2010,no,poor,machine
1167.48895,1358.70446,4.41,2814,no,satisfactory,bar
2033.43170,2294.97075,1.17,3676,no,poor,kiosk
5201.62013,3158.95886,2.64,2048,yes,excellent,machine
4177.43807,3964.18435,4.38,3087,no,excellent,machine
964.81979,740.52076,2.1,5567,no,satisfactory,bar
3863.89825,1267.02491,2.18,3121,no,poor,machine
797.30476,1423.25610,3.02,3552,no,satisfactory,bar
6847.16981,3530.64283,4.73,3526,no,excellent,kiosk
3076.80429,5034.79074,4.57,896,no,poor,kiosk
7723.12094,11873.59158,2.59,4424,no,excellent,kiosk
2260.45232,3584.37405,1.94,5226,no,satisfactory,machine
1712.40175,1759.08782,2.96,833,no,satisfactory,kiosk
5933.44435,10307.30687,3.66,1645,no,poor,machine
7070.44759,2184.23705,2.76,2419,no,poor,bar
1719.09375,1970.22611,1.34,1277,no,satisfactory,kiosk
2244.76354,1783.92095,2.88,3311,yes,poor,machine
5720.49111,7041.33265,6.03,5121,no,excellent,kiosk
1244.02025,2162.79728,3.51,3910,no,satisfactory,machine
1630.17633,795.66342,2.34,2069,no,satisfactory,bar
1164.80510,1058.35340,4.86,6060,no,satisfactory,machine
4168.45547,2586.03878,3.81,6281,no,satisfactory,kiosk
1149.45302,2077.16931,1.36,2651,no,poor,machine
1488.48953,1461.78445,1.66,4545,no,poor,kiosk
3230.23875,2835.84900,4.84,4182,no,satisfactory,machine
4817.18390,4654.93923,6.39,5660,no,satisfactory,kiosk
2390.59703,3625.06694,3.52,3181,no,excellent,machine
2484.53429,800.39482,5.24,5999,no,poor,bar
3847.83150,3311.59181,4.55,2580,no,excellent,bar
8534.54044,7889.02752,3.89,3667,no,excellent,kiosk
2917.76556,2243.09338,1.9,2811,no,excellent,bar
1936.16041,3081.26596,5.63,4659,no,excellent,machine
7773.26611,4255.10920,3.64,6345,no,satisfactory,bar
1153.43823,1089.26957,6.31,3711,no,satisfactory,bar
5286.63146,4272.11515,5.92,2625,no,poor,kiosk
2779.15219,2850.30931,4.17,3676,no,excellent,kiosk
3539.95294,3370.28623,2.21,5963,no,excellent,kiosk
1059.54404,1383.79519,1.23,2945,no,poor,bar
588.93460,192.63267,2.38,4522,no,satisfactory,machine
2178.48567,1327.68664,4.4,4461,no,poor,bar
1452.64951,1881.72293,1.7,1661,no,satisfactory,machine
5827.61065,9156.76333,2.56,1562,no,poor,machine
1693.22356,834.86658,4.69,3221,yes,poor,kiosk
3103.72740,1657.64284,4.03,5935,no,satisfactory,machine
1154.07562,1751.12242,2.68,3519,no,poor,machine
1273.49293,1253.03205,2.66,3303,yes,poor,kiosk
6416.82126,3962.63282,5.99,6358,no,excellent,bar
2495.47566,2810.60688,2.63,4509,no,excellent,machine
1316.47724,2205.49196,6.22,2282,no,poor,bar
1724.36668,2759.24394,3.37,2371,yes,excellent,bar
5064.33882,5427.26822,3.51,1260,yes,excellent,bar
1059.40141,916.23689,5.98,2474,no,poor,bar
4676.42559,3685.76145,2.66,2748,yes,satisfactory,bar
2913.48583,2732.95219,2.66,2669,no,excellent,machine
4318.82358,3421.39380,1.79,908,no,poor,bar
766.42443,1030.86210,1.86,2364,no,excellent,machine
3945.78262,4306.88276,1.84,1362,yes,poor,kiosk
3653.54788,5612.01618,4.66,960,no,poor,machine
3275.33063,674.32711,4.28,1349,yes,poor,bar
745.02027,563.84327,5.87,4719,no,excellent,kiosk
2841.56373,3904.42716,2.98,5066,yes,satisfactory,kiosk
5189.89656,4413.98043,2.71,4311,yes,excellent,kiosk
4397.52905,4803.88040,4.29,2661,no,poor,kiosk
764.87460,214.81207,1.03,1405,yes,excellent,bar
2119.61205,1849.57880,3,3824,no,excellent,bar
9166.09125,10147.06261,4.45,2835,no,satisfactory,bar
1963.52660,1873.06126,4.85,4415,yes,satisfactory,machine
7278.01596,7747.98045,5.08,3304,no,poor,kiosk
3556.02939,3153.14097,6.71,2089,no,satisfactory,bar
2269.18872,2340.06460,2.13,3355,no,satisfactory,machine
955.11090,826.33056,1.89,4653,yes,satisfactory,machine
3303.61723,2351.93066,3.98,2513,yes,excellent,machine
2001.96755,420.43717,2.91,4002,no,poor,kiosk
2174.08641,636.42938,3.85,3495,yes,satisfactory,kiosk
433.17053,697.67367,2.49,7422,no,poor,kiosk
4270.02724,5677.02922,2.22,2744,no,excellent,machine
1217.71298,753.01238,2.6,2923,no,excellent,bar
2353.66979,1337.80754,4.56,2026,no,poor,bar
605.55036,847.98402,3.34,1890,no,poor,machine
3622.45844,1287.63732,1.66,5084,yes,poor,bar
4873.97369,6424.46062,2.1,1760,no,excellent,machine
4667.69154,4245.71493,5.63,1095,yes,excellent,machine
1740.97292,1530.00763,3.3,3625,no,excellent,bar
3169.60262,2684.45808,4.44,4105,yes,satisfactory,bar
539.48988,509.78307,3.93,2807,yes,excellent,kiosk
6155.69604,5619.09332,5.5,1097,no,satisfactory,bar
4752.79957,4279.66697,3.24,3528,no,excellent,bar
1617.75878,351.75868,2.77,4399,no,poor,kiosk
2545.14343,298.29754,5,5053,no,excellent,bar
1031.60507,160.41422,4.62,4482,no,satisfactory,bar
4223.15980,2485.12204,4.68,3955,yes,poor,machine
674.72756,234.20109,5.48,6207,no,excellent,machine
5670.76589,5991.24726,5.34,2974,no,excellent,bar
2032.68301,3457.72282,2.18,3404,no,satisfactory,bar
1804.65213,2250.65753,2.35,4360,no,satisfactory,machine
1515.86312,106.29704,3.68,3609,yes,poor,kiosk
1580.61678,461.25563,4.03,6259,yes,satisfactory,kiosk
815.48549,292.19146,1.64,5427,no,poor,bar
2508.63231,1971.35493,2.62,3106,yes,excellent,bar
6288.11876,2793.41679,3.18,3261,yes,excellent,bar
7862.97386,4426.35543,4.99,2360,yes,excellent,kiosk
1566.40675,2289.66332,4.78,5051,no,poor,bar
6149.96237,5830.07468,4.82,1939,no,excellent,kiosk
2213.96501,1178.99269,2.43,6014,yes,satisfactory,machine
8155.11605,5523.21375,3.71,2507,yes,satisfactory,kiosk
4681.12643,5488.31106,1.6,4871,no,excellent,kiosk
5239.39797,1457.05995,4.24,5797,yes,poor,machine
1712.51234,455.64087,3.49,2995,yes,satisfactory,bar
1028.77414,665.41416,6.61,2976,no,satisfactory,machine
1267.01231,638.66521,4.59,3577,no,poor,bar
1051.26333,670.72484,1.27,2014,yes,poor,bar
16561.01527,14158.64076,3.32,3828,yes,excellent,machine
3594.90708,663.42292,3.9,2856,no,satisfactory,kiosk
1247.83032,846.93595,1.3,4081,no,satisfactory,bar
4138.86770,6560.07010,5.07,4885,no,excellent,machine
1589.07101,2207.40591,2.57,4870,no,satisfactory,kiosk
6322.85913,5981.06570,3.27,3303,yes,excellent,machine
3963.14151,2165.92943,3.32,1153,no,excellent,kiosk
4368.71176,6101.19381,3.99,2721,no,satisfactory,kiosk
5961.94600,3946.85820,3.03,6924,no,satisfactory,kiosk
1639.56074,391.25714,2.79,5793,yes,satisfactory,machine
1719.53489,2130.06021,2.26,1343,no,satisfactory,bar
6459.69944,8391.77624,2.12,4414,no,poor,machine
7886.42720,3447.11405,1.99,4638,no,excellent,bar
2719.90518,1905.03287,2.21,3343,no,poor,machine
3777.55781,3921.53589,1.76,6898,no,satisfactory,machine
1349.52798,1579.00898,6.1,1766,no,excellent,machine
3489.11511,6167.08733,1.51,1115,yes,poor,bar
350.86176,216.63081,3.91,3506,no,excellent,bar
4965.77614,8235.52675,1.3,1827,no,poor,machine
6575.13851,3234.15893,3.52,4181,no,poor,machine
5298.66978,4915.01715,1.9,2868,no,satisfactory,bar
2095.12629,885.83862,4.1,5221,yes,satisfactory,kiosk
5774.59367,6532.54333,5.05,3102,yes,poor,machine
2304.52246,1801.87435,4.36,4918,yes,excellent,bar
3715.93700,613.03647,3.09,6585,no,excellent,bar
2270.17387,3508.17941,5.04,2434,no,satisfactory,machine
